tmdbId,original_title,adult,budget,imdb_id,original_language,revenue,tagline,title,release_date,runtime,overview,belongs_to_collection
218369,That Girl From Paris,0,0,tt0028354,en,0.0,,That Girl From Paris,1936-12-31,104.0,"This light-hearted musical romance follows the exploits of Nikki Martin (Lily Pons), a beautiful French opera star who stows away on an ocean liner in hopes of escaping her jealous fiancee. Once aboard, she joins an American swing band and falls in love with its leader (Gene Raymond), who, after hearing her sing, eventually comes to reciprocate her feelings. That Girl From Paris received an Academy Award Nomination for Best Sound, and includes musical highlights such as, ""Seal It With a Kiss,"" ""The Blue Danube,"" ""Una Voce Poco Fa,"" and ""The Call to Arms."" Directed by Leigh Jason, this movie also features actors Mischa Auer, Frank Jenks, Lucille Ball and Jack Oakie.",None
76380,Swedenhielms,0,0,tt0027062,sv,0.0,,Swedenhielms,1935-04-08,92.0,"The Swedenhielms is an old aristocratic family. The head of the family is professor Rolf Swedenhielm. His three children Bo, Julia and Rolf Jr also live in the house. They also have an excellent house maid, Boman. Because of the family's extravagance, they are heading for bankruptcy. But perhaps their problems would be solved if Rolf was awarded the Nobel Prize?",None
102517,Sebastian Maniscalco: What's Wrong with People?,0,0,tt2215489,en,0.0,,Sebastian Maniscalco: What's Wrong with People?,2012-01-05,75.0,"""What's Wrong with People?"" asks Sebastian Maniscalco, as he hilariously tries to bridge the Italian-American Old World he grew up in with the contemporary frenetic world we all live in today.",None
125229,薄桜記,0,0,tt0199580,ja,0.0,,Samurai Vendetta,1959-11-22,109.0,Two amiable samurai wind up on opposite sides of the vendetta between Lord Asano's retainers and the family of Lord Kira that led to the famous revenge of the 47 Ronin.,None
39766,The Challenge,0,0,tt0065534,en,0.0,,The Challenge,1970-02-10,74.0,All-out war between the United States and an Asian country is averted when the two sides agree to settle their differences by each choosing a single soldier as champion and having the two men fight to the death on an isolated island.,None
40502,Newcastle,0,0,tt1043860,en,0.0,You're only young forever once.,Newcastle,2008-04-25,107.0,"'Newcastle' is a coming-of-age/family drama/surfing movie. 17-year old Jesse lives in the shadow of his older brother Victor's failure to become surfing's Next Big Thing. Even when he's in his natural habitat of magnificent surf breaks, his blue-collar future is brought home by the coal barges that constantly line his horizon. Jesse has the natural skills to surf his way out of this reality and onto the international circuit but can he overcome his equally natural ability to sabotage himself? A momentous weekend away with his mates that includes first love and tragedy leads him to discover what's really important, and also to the performance of a lifetime.",None
44025,Mr. Denning Drives North,0,0,tt0044928,en,0.0,,Mr. Denning Drives North,1952-09-02,93.0,"When well-off aircraft designer Denning finds his daughter's current boyfriend is a nasty character he tries to buy him off, ending up hitting him and causing his death when he falls. Instead of calling the police he dumps the body in a lonely spot on the road to the North, making it look like a hit-and-run accident. Weeks later there is still no report of the body being found, and Denning starts to go to pieces. When he lets his wife into his secret the two start making enquiries, possibly making things worse.",None
262454,Manèges,0,0,tt0041635,fr,0.0,,The Cheat,1950-01-25,91.0,The life of a weak-willed man is thrust into a downward spiral by the scheming of his manipulative girlfriend and her mother.,None
87936,Beautiful Stranger,0,0,tt0047625,en,0.0,When A Dame Has Too Many Men On A String - The Game Could End In A Clinch Or A Killing!,Beautiful Stranger,1954-07-13,89.0,"An ex-chorus girl (Ginger Rogers) lives on the Riviera, supported by a married man (Stanley Baker) she doesn't know is a crook.",None
205608,Without Lying Down: Frances Marion and the Power of Women in Hollywood,0,0,tt0268037,en,0.0,,Without Lying Down: Frances Marion and the Power of Women in Hollywood,2000-01-01,56.0,"This documentary, first shown on the Turner Classic Movies cable channel, tells of the life and career of screenwriter Frances Marion. By the mid 1920s, she was the most respected and highest paid script writer in Hollywood. She also became the first person to win two Oscars for her work (for The Big House (1930) and The Champ (1931)).",None
200358,みなさん、さようなら,0,0,tt2299471,ja,0.0,,"See You Tomorrow, Everyone",2013-01-26,120.0,"After Satoru Watarai graduated from elementary school, he dropped out of school and decided to live within his apartment complex, never to venture outside. Satoru Watari then meets his old friends as they are coming back from their middle school classes. Satoru has now gotten a job at a cake shop within the apartment complex and eventually gets engaged to one of his friends. Satoru, still lives within the apartment complex only, but, as time passes, more of his friends leave ..",None
132709,Rebirth,0,0,tt1380279,en,0.0,,Rebirth,2011-08-31,104.0,"Filmed over the ensuing years after the attack on New York's World Trade Center, this documentary takes a look a the physical and emotional healing process involved in the aftermath of such a tragedy.",None
54602,Skateland,0,0,tt1312254,en,14944.0,It was a time when life was easy...in a place they thought would never change.,Skateland,2010-01-25,98.0,"In the early 1980s, in small-town Texas, dramatic events force a 19-year-old skating rink manager to look at his life in a very new way.",None
30178,Stuart Little 3: Call of the Wild,0,0,tt0472602,en,0.0,,Stuart Little 3: Call of the Wild,2005-07-14,72.0,"With school out for the summer, the Littles are vacationing in a cabin by the lake, and Stuart is so excited he could burst! But when Snowbell the cat is captured by a mean-spirited creature known simply as the Beast, it's up to Stuart and a skunk named Reeko to rescue him and a few other friends.",Stuart Little Collection
73290,Urban Explorer,0,3000000,tt1642665,de,0.0,,Urban Explorer,2011-09-08,88.0,"Anxious to explore the mysterious hidden world under metropolitan Berlin, an international group of four urban explorers hires a local guide, Kris, who leads them into the maze of escape tunnels and subterranean fortifications under the city. When their guide has a bad fall, two of the girls in the group frantically set off to seek help while Denis, the young American, stays behind. Armin, a former East German border guard suddenly appears from nowhere. Out of sheer desperation, Denis allows Armin to lead them and their unconscious guide to safety and it is at this moment that Denis realizes he has just made the biggest mistake of his life!",None
29812,The Substitute 2: School's Out,0,0,tt0120847,fr,0.0,,The Substitute 2: School's Out,1998-08-01,89.0,"When teacher Randall Thomasson is killed during a carjacking, an unexpected visitor shows up at his funeral - his estranged brother, Karl Thomasson (Treat Williams). An ex-Green Beret turned mercenary. Karl signs on as a new substitute teacher in order to investigate Randall's murder.",The Substitute Collection
176570,Shadow People,0,0,tt1764647,en,0.0,,Shadow People,2013-03-17,89.0,A radio talk show host unravels a conspiracy about encounters with mysterious beings known as The Shadow People and their role in the unexplained deaths of several hundred victims in the 1980s.,None
24330,Seventh Moon,0,0,tt1052040,en,0.0,,Seventh Moon,2008-09-20,87.0,"Melissa and Yul, Americans honeymooning in China, come across the exotic 'Hungry Ghost' festival. When night falls, the couple end up in a remote village, and soon realize the legend is all too real. Plunged into an ancient custom they cannot comprehend, the couple must find a way to survive the night of the Seventh Moon.",None
16174,Snow Queen,0,0,tt0210294,en,0.0,,Snow Queen,2002-01-04,180.0,The Snow Queen is a powerful story of friendship and the triumph of love over wickedness. The story follows a young woman who is forced to battle the wicked snow queen in order to save the soul of the man she loves.,None
56913,Sacrifice,0,6800000,tt1630564,en,0.0,"Drug Ring, Kidnapping, Violence, Police, One Word Title, Female Nudity, Drug Dealer, Hockey Arena",Sacrifice,2011-04-26,100.0,A tough undercover cop inadvertently gets involved in a dangerous heroin ring when a young defector of the drug trade leaves his five year-old sister in his care.,None
44919,The Old Maid,0,0,tt0031750,en,0.0,"Vividly, unforgettably, a woman's love starved soul is revealed. All those strange secrets she locks in her heart ... moments of rapture and of heartbreak ... longings that no man can fathom. Of these has the year's finest picture been woven!",The Old Maid,1939-09-02,95.0,"Delia marries Jim, not Joe After Delia breaks her engagement to Clem and marries Jim, Clem promises to marry Delia's cousin Charlotte, but he dies at the battle of Vicksburg leaving Charlotte an unwed mother. She and her daughter Tina, presumably an orphan, move in with Delia who legally adopts the girl. Charlotte watches her daughter grow up and get married, never able to claim her as her own. CORRECTION; Delia breaks her engagement to Clem, in favor of wealthy Jim. Cousin Charlotte comforts Clem, and becomes pregnant. Clem dies in the war before he can marry her, and Charlotte raises her daughter as a ""foundling."" When Jim's brother, Joe, falls in love with Charlotte, Delia, out of spiteful jealousy, destroys the forthcoming wedding, and eventually takes Charlotte's child from her.",None
